,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
TBBK,0.16707611,0.12913334,,,5.0,1.1703,,6.0,5.906,,10.0,9.47,,1536883200,,-0.678,-0.674,,0.0,,2.531,522197408,USD,,50965530,0.87,10.885057,,538.0,,,0.0,196207000,0.042779997,0.88334,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,13614000,1577750400,3,149975008,0.31508,7.0,1.13,2,1.6034541,,0.07332,0.07332,,buy,2.3,0.00319,0.04103,-0.006,3.684,,Financial Services,1.0,56446100,0.0078,441292,1534291200,433902,0.0087,2.61,13.0,10.25,11.42,11.0,,,70568000,1.253,55562000,206316992,0.27,,
TBK,0.19905221,0.12913334,,,1.0,1.555804,,7.0,22.831,,7.0,37.32,,1536883200,,-0.08,0.282,,0.0,,7.232,1395382400,USD,,22536215,3.28,11.378049,,841.0,,,0.0,163852000,0.079619996,0.7581,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,39768000,1577750400,7,56805000,0.35909998,6.0,1.44,2,1.6346196,,0.2101,0.2101,,buy,1.9,0.01223,0.08835,0.26,8.888,,Financial Services,6.0,26260800,0.027999999,736467,1534291200,988645,0.0397,4.53,52.0,42.0,47.71,47.0,,,133365000,5.096,518236000,192952992,1.8,,
TBNK,-0.09923434,0.12913334,,,2.0,0.462728,,6.0,25.412,,1.0,29.3,,1536883200,,0.178,0.154,,0.0,,5.742,361032288,USD,,6941057,2.14,13.691587,,269.0,,,0.0,62538000,0.17139,0.44698003,Savings & Cooperative Banks,,,1514678400,,,,1,86400,,,1530316800,16061000,1577750400,3,18622000,0.40894002,4.0,3.54,2,1.1529986,,0.25642002,0.25642002,,hold,2.8,0.00815,0.06858,-0.001,6.774,,Financial Services,7.0,9235900,0.0044,43207,1534291200,46590,0.0054,4.96,41.0,31.0,34.67,32.0,,,27674000,2.996,118002000,62877000,1.698,,
TBPH,-0.069767416,0.12913334,,,2.0,1.929877,,8.0,0.624,,7.0,30.35,4.137,1536883200,652.229,,,-246195008,0.0,-7.164,43.456,1763654784,USD,,33398611,-4.27,-7.1077285,-80808000,340.0,,,0.0,-164531000,0.22215,0.87785006,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-259704000,1577750400,8,-118213000,-6.15629,8.0,-0.07,2,48.63782,,0.0,0.0,3.853,hold,2.6,-0.32356,-1.88523,5.69,0.764,,Healthcare,9.0,55104100,0.1093,6021622,1534291200,5996438,0.45130002,41.76,55.0,16.0,35.88,37.0,,,352903008,6.404,224282000,40585000,-4.886,,
TCBI,-0.023291707,0.12913334,,,1.0,1.999941,,1.0,43.738,,1.0,81.45,,1536883200,,0.423,0.398,,0.0,,6.544,5703579136,USD,,49856279,6.98,11.669054,,1564.0,,,0.0,791584000,0.00465,1.02766,Banks - Regional - US,,,1514678400,,,,1,86400,,,1530316800,237056992,1577750400,17,-226904992,0.45707,1.0,1.2,2,1.862225,,0.28316,0.28316,,buy,2.5,0.0097,0.11107001,0.176,17.553,,Financial Services,1.0,50158700,0.045300003,2271727,1534291200,2561006,0.0515,6.1,115.0,76.0,101.82,103.0,,,3481733888,69.414,4941357056,871625024,4.719,,
TCBK,-0.10407245,0.12913334,,,1.0,0.725865,,3.0,22.272,,4.0,37.21,,1536883200,,0.121,0.106,,0.0,,5.874,1341231744,USD,,27053137,2.97,12.528619,,1001.0,,,0.0,224428000,0.117790006,0.55131,Banks - Regional - US,,,1514678400,1083542400,2/1,,1,86400,,,1530316800,43825000,1577750400,6,60769000,0.34429002,3.0,1.57,2,1.6707076,,0.19193001,0.19193001,,buy,2.2,0.00934,0.08667,0.027,9.947,,Financial Services,4.0,30411100,0.0093,283344,1534291200,274230,0.0139999995,4.57,47.0,41.0,43.17,43.0,,,9583000,0.315,209788992,228336000,1.88,,
TCFC,-0.07500005,0.12913334,,,5.0,0.206912,,8.0,26.414,,5.0,33.18,,1536883200,,-0.235,-0.082,,0.0,,5.21,260539984,USD,,4805003,2.79,11.892473,,195.0,,,0.0,46462000,0.13414,0.34123,Banks - Regional - US,,,1514678400,1164758400,3/2,,1,86400,,,1530316800,5879000,1577750400,2,15795000,0.38735,8.0,1.5,2,1.256152,,0.11756,0.11756,,buy,2.0,0.0039500003,0.04583,0.112,9.83,,Financial Services,9.0,5575090,0.0074,41135,1534291200,50080,0.0083,7.4,39.0,37.0,38.0,38.0,,,26297000,4.717,101967000,50009000,1.156,,
TCMD,0.95536005,0.12913334,,,2.0,0.936,,8.0,4.307,,8.0,60.81,6.485,1536883200,,-0.35,-0.321,8456000,0.06811,132.557,9.029,1120904960,USD,,17653865,0.42,144.78572,-4156000,406.0,,,0.73197,80268000,0.14155,1.07452,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,6094000,1577750400,5,5808000,0.04498,7.0,8.43,2,14.118876,,0.049089998,0.049089998,5.097,buy,2.1,0.04091,0.08408,0.3,6.944,,Healthcare,6.0,18331400,0.1195,2191446,1534291200,2653221,0.1279,9.27,77.0,38.0,60.8,70.0,,,41122000,2.243,0,124150000,0.319,,
TCON,-0.441791,0.12913334,,,,1.187863,,,1.239,,,1.74,4.841,1536883200,16.933,,,-22858000,-2.17737,-0.524,1.141,11975871,USD,,14519361,-0.85,-2.0470588,-8963250,24.0,,,-0.91112,-3881000,0.08772001,0.64513,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-23508000,1577750400,4,-17402000,-2.18003,,,2,1.4043584,,-2.23928,-2.23928,4.709,buy,1.8,-0.32579,-0.86661005,,0.51,,Healthcare,,29840800,0.0064999997,194759,1534291200,183762,0.0088,1.85,14.0,4.75,8.06,6.75,,,53367000,1.788,6258000,10498000,-1.141,,
TCPC,-0.13608742,0.12913334,,,,0.8303,,,14.918,,,14.13,2.801,1536883200,93.356,-0.802,-0.796,,0.0,,8.794,1609551744,USD,,,1.6,8.83125,41122624,,,,1.0,175969500,0.00546,0.5077,Asset Management,,,1514678400,,,,1,86400,,,1530316800,59574356,1577750400,9,-139224752,0.76608,,1.83,2,0.9471779,,0.32549,0.32549,2.51,strong_buy,1.4,0.05459,0.08154,0.047,3.111,,Financial Services,,58806300,0.0034,197230,1534291200,277951,0.0034,0.73,19.0,16.0,17.11,16.5,,,27592080,0.469,802094208,183031808,1.62,,
TCRD,-0.12920731,0.12913334,,,,1.25653,,,11.705,,,7.87,4.835,1536883200,74.955,0.216,0.209,,0.0,,6.818,502759072,USD,,,1.1,7.1545453,19199500,,,,1.0,,0.00546,0.41282,Asset Management,,,1514678400,,,,1,86400,,,1530316800,-6556000,1577750400,5,103615000,0.77356005,,1.41,2,0.6723622,,-0.08891,-0.08891,3.47,hold,3.0,0.05538,-0.01843,-0.095,2.256,,Financial Services,,32673600,0.0089,290005,1534291200,162692,0.0089,2.25,10.5,8.0,9.3,9.5,,,12545000,0.384,250546000,73740000,0.677,,
TCX,-0.03342122,0.12913334,,,2.0,0.448903,,4.0,6.532,,6.0,52.97,0.82,1536883200,99.235,-0.327,-0.312,39910552,0.11322,16.069,1.819,641303296,USD,,8876705,1.75,30.268572,11368320,558.0,,,0.27573,89496655,0.14908,0.62194,Internet Content & Information,,,1514678400,1388448000,1/4,,1,86400,,,1530316800,21992594,1577750400,1,36689640,0.08166,4.0,1.34,2,8.109308,,0.06239,0.06239,0.155,hold,3.0,0.05203,0.38083,-0.037,33.309,,Technology,5.0,10614300,0.2048,2172609,1534291200,2269792,0.22799999,29.52,58.29,58.29,58.29,58.29,,,11161000,1.052,68733000,352511744,2.04,,
TEAM,1.015621,0.12913334,,,,2.608,,,3.794,,,78.65,3.946,1536883200,91.809,,,4499000,0.0051499996,4261.523,21.938,19172593664,USD,,104604268,0.95,82.789474,291776736,2638.0,,,0.8024,701260000,0.0032600001,0.96281,Software - Application,,,1530316800,,,,1,86400,,,1530316800,-119341000,1593475200,11,311456000,-0.0615,,4.36,2,20.7301,,-0.13655,-0.13655,3.897,buy,2.3,-0.01812,-0.13358,0.398,3.78,,Technology,,106200000,0.025,5878320,1534291200,7552864,0.0681,4.19,108.0,65.0,91.73,94.0,,,1733473024,7.367,819636992,873950016,-0.52,,
TECD,-0.24362361,0.12913334,,,5.0,1.031725,,4.0,74.34,,3.0,70.12,1.276,1536883200,53.291,0.589,0.599,635897984,0.01627,5.449,0.089,3464896256,USD,,37752502,10.55,6.6464458,601342528,14000.0,,,0.0561,2115621000,0.01021,0.97861,Computer Distribution,,,1517356800,766627200,2/1,,1,86400,,,1532995200,148092992,1580428800,6,720158976,0.012999999,1.0,0.65,2,0.94323385,,0.00379,0.00379,0.814,buy,2.4,0.02736,0.053049996,0.098,1021.384,,Technology,1.0,38350000,0.033099998,1271298,1534291200,851556,0.0335,2.97,107.0,80.0,94.33,97.0,,,792859008,20.674,1519181952,39093456896,3.839,,
TECH,0.52126193,0.12913334,,,10.0,0.665751,,3.0,28.693,,9.0,182.4,5.01,1536883200,31.416,0.474,0.51,202600992,0.31509,36.57,11.523,7409210880,USD,,37589478,5.08,35.90551,85237248,1943.0,,,0.6759,434598000,0.00373,0.97466004,Biotechnology,,,1530316800,975888000,2/1,,1,86400,,,1530316800,126042000,1593475200,7,170367008,0.25417998,6.0,3.76,2,6.3569508,,0.19619,0.19619,3.799,buy,1.9,0.06483,0.12437,0.151,17.157,,Healthcare,1.0,37731300,0.023,866904,1534291200,1021494,0.025899999,4.39,225.0,175.0,201.0,208.0,,,181754000,4.817,339000000,642993024,3.31,,
TEDU,Infinity,0.12913334,,,,0.44304,,,3.485,,,7.46,1.349,1536883200,,,,-9230428,-0.028789999,-30.588,0.881,282344832,CNY,,35229914,0.29,25.724138,,9582.0,,,0.65513,,0.27426,0.42286,Education & Training Services,,,1514678400,,,,1,86400,,,1530316800,-26541024,1577750400,8,,-0.083170004,,90.4,2,2.1406026,,-0.082779996,-0.082779996,1.158,hold,3.3,-0.048299998,-0.12219,0.136,5.668,,Consumer Defensive,,55278200,0.0247,1364336,1534291200,1351071,,10.34,9.41,6.64,8.16,8.09,,,146102240,2.643,0,320622560,-0.469,,
TELL,-0.12206566,0.12913334,,,1.0,-0.295536,,10.0,1.434,,6.0,8.64,7.255,1536883200,,,,-115329000,0.0,-16.855,148.897,1943847424,USD,,89077513,-0.5,-17.28,-149501504,126.0,,,0.0,-61622000,0.6197,0.17161,Oil & Gas E&P,,,1514678400,1436745600,1/8,,1,86400,,,1530316800,-118625000,1577750400,6,-89177000,-8.9152,9.0,-0.33,2,6.025105,,0.0,0.0,7.142,buy,1.8,-0.25499,-0.45374,,0.06,,Energy,6.0,240523008,0.0728,17509301,1534291200,12547676,0.2186,9.56,17.0,8.0,12.33,13.0,,,196846000,0.818,0,13055000,-0.544,,
TENX,-0.39856803,0.12913334,,,,1.046536,,,4.288,,,4.87,8.463,1536883200,,,,-5792965,0.0,-0.141,,817747,USD,,1114964,-2.63,-1.8517109,-4386756,7.0,,,0.0,,0.16701001,0.12009,Biotechnology,,,1514678400,1519603200,1/20,,1,86400,,,1530316800,-5629335,1577750400,1,-5254128,0.0,,,2,1.1357275,,0.0,0.0,8.131,strong_buy,1.0,-0.35437,-0.64338994,,,,Healthcare,,1465500,0.0634,92855,1534291200,99710,0.0681,13.45,15.0,15.0,15.0,15.0,,,6407148,4.372,0,,-3.95,,
TERP,-0.11349207,0.12913334,,,10.0,-0.020773,,10.0,10.525,,9.0,10.93,0.893,1536883200,203.598,,,366399008,0.61435,21.49,13.202,7873920000,USD,,117136460,0.17,64.29412,338187136,119.0,,,0.69837,442137000,0.14449,0.63577,Utilities - Independent Power Producers,,,1514678400,,,,1,86400,,,1530316800,-83855000,1577750400,8,87395000,0.116000004,10.0,3.44,2,1.0384799,,-0.13672,-0.13672,0.729,buy,2.4,0.00513,-0.09545,0.056,4.41,,Utilities,3.0,209062000,0.010199999,2126002,1534291200,2111919,0.0293,2.72,19.0,10.0,12.88,12.25,,,339208992,2.722,6053472256,596403968,-0.62,,
TESS,0.06836355,0.12913334,,,,0.969318,,,12.807,,,14.63,1.673,1536883200,14.642,0.625,0.696,10572300,0.01788,13.13,0.235,138813568,USD,,5978459,0.76,,647852,768.0,,,0.20596,120228400,0.27572,0.63861,Communication Equipment,,,1522540800,1274918400,3/2,,1,86400,,,1530403200,5670900,1585699200,1,3193986,0.01413,,,2,1.142344,,0.00959,0.00959,0.841,buy,2.0,0.02552,0.05271,0.078,70.495,,Technology,,8426660,0.0011999999,10366,1534291200,11235,0.002,1.79,20.0,20.0,20.0,20.0,,,9000,0.001,15793400,591183296,0.659,,
TFSL,-0.06277466,0.12913334,,,2.0,0.357159,,9.0,6.336,,10.0,14.79,,1536883200,,-0.125,-0.084,,0.0,,23.433,7494782976,USD,,47035932,0.34,43.5,,,,,0.0,315745000,0.00387,0.92015,Banks - Regional - US,,,1506729600,,,,1,86400,,,1530316800,85731000,1569801600,3,143675008,0.43602002,9.0,,2,2.3342803,,0.27145,0.27145,,hold,2.7,0.00632,0.05073,0.005,1.16,,Financial Services,5.0,275467008,0.0072000003,2013100,1534291200,1835263,0.038399998,15.73,18.0,16.5,17.17,17.0,,,258554000,0.939,3687449088,319843008,0.311,,
TGA,1.0679011,0.12913334,,,2.0,1.362519,,1.0,2.854,,1.0,3.18,2.921,1536883200,30.171,,,104045000,0.58212,2.536,1.476,263806832,USD,,69072378,0.25,12.72,79237376,73.0,,,0.70042,97459000,,,Oil & Gas E&P,,,1514678400,706406400,1/5,,1,86400,,,1530316800,-11996000,1577750400,2,76431000,0.30756,1.0,0.27,2,1.1142256,,-0.06712,-0.06712,2.529,buy,2.5,0.103,-0.056900002,0.693,2.475,,Energy,3.0,72205400,0.0029,208326,1534291200,223014,,0.42,2.36,1.98,2.17,2.17,,,38088000,0.527,62173000,178732992,-0.17,,
TGEN,0.026490092,0.12913334,,,,-0.50462,,,1.315,,,3.07,2.075,1536883200,7.728,,,1083966,0.028989999,73.966,2.144,80177144,USD,,15873901,0.08,38.375,-1856267,91.0,,,0.37574002,12954404,0.55877995,0.13492,Building Materials,,,1514678400,,,,1,86400,,,1530316800,-437401,1577750400,2,-2240535,0.0054,,,2,2.3346007,,-0.0117,-0.0117,1.508,buy,2.0,0.00236,-0.01123,0.114,1.509,,Basic Materials,,24819600,0.0039,96485,1534291200,100430,0.005,9.5,6.0,5.0,5.5,5.5,,,1015435,0.041,2557817,37393952,-0.018,,
TGLS,0.32182324,0.12913334,,,,1.471116,,,3.852,,,9.85,2.504,1536883200,161.237,,,61759000,0.17964001,8.997,1.616,555651712,USD,,12993847,0.7,14.071429,-22805000,5326.0,,,0.30767,99182000,0.63568,0.0934,Building Materials,,,1514678400,,,,1,86400,,,1530316800,15023000,1577750400,2,-4434000,0.11547,,,2,2.5571132,,0.0437,0.0437,1.598,strong_buy,1.5,0.053740002,0.11658,0.099,9.857,,Basic Materials,,37041700,0.0077,284525,1534291200,325132,0.026400002,5.05,12.5,12.5,12.5,12.5,,,31986000,0.864,231890000,343792000,0.426,,
TGTX,-0.50133336,0.12913334,,,2.0,1.805937,,10.0,1.327,,10.0,5.44,3.683,1536883200,0.207,,,-148459392,0.0,-1.863,1815.423,276636032,USD,,53645409,-2.13,-2.5539906,-51792128,96.0,,,1.0,152381,0.120340005,0.56368,Biotechnology,,,1514678400,1335744000,100/5625,,1,86400,,,1530316800,-148066016,1577750400,6,-106859560,-974.80493,10.0,,2,4.0994725,,0.0,0.0,3.42,buy,1.7,-0.76754,-1.6511301,0.0,0.002,,Healthcare,4.0,82498096,0.12149999,10063364,1534291200,9875574,0.1525,10.07,30.0,10.0,18.67,16.5,,,126245000,1.652,210000,152381,-2.141,,
THFF,0.077525735,0.12913334,,,5.0,0.905581,,8.0,34.247,,8.0,51.22,,1536883200,,0.823,0.827,,0.0,,4.159,604258368,USD,,11803201,3.51,14.592593,,847.0,,,0.0,138500000,0.13095,0.57909,Banks - Regional - US,,,1514678400,1066262400,2/1,,1,86400,,,1530316800,35624000,1577750400,2,58657000,0.38698003,8.0,,2,1.4956055,,0.24517,0.24517,,hold,3.0,0.01199,0.083409995,0.257,11.87,,Financial Services,8.0,12255000,0.0068,83110,1534291200,99614,0.0069999998,4.82,50.0,50.0,50.0,50.0,,,50081000,4.087,33989000,145300000,2.91,,
THRM,0.14784944,0.12913334,,,1.0,1.272258,,1.0,16.165,,10.0,40.04,2.601,1536883200,19.187,0.957,0.957,131063000,0.12866001,12.356,1.59,1619458816,USD,,35925078,2.64,15.166666,29997624,13000.0,,,0.29514,311113000,0.0104600005,1.06726,Auto Parts,,,1514678400,917481600,1/5,,1,86400,,,1530316800,30937000,1577750400,7,76308000,0.079959996,8.0,0.74,2,2.4769564,,0.030369999,0.030369999,1.546,buy,2.2,0.05797,0.055180002,0.084,27.794,,Consumer Cyclical,2.0,36462900,0.066199996,2412345,1534291200,2182779,0.0876,11.75,56.0,32.0,46.57,50.0,,,65357000,1.792,112900000,1018705984,0.844,,
TILE,-0.03738737,0.12913334,,,1.0,1.026756,,5.0,5.725,,3.0,21.03,2.567,1536883200,71.5,0.049,-0.016,153264000,0.14626999,9.75,1.426,1494343296,USD,,58247744,1.79,11.748604,55006876,3092.0,,,0.38465,386021000,0.01582,0.97443,Textile Manufacturing,,,1514678400,897955200,2/1,,1,86400,,,1530403200,59447000,1577750400,6,86396000,0.114750005,2.0,0.44,2,3.6733627,,0.05673,0.05673,1.246,buy,2.4,0.093430005,0.17678,0.127,17.443,,Consumer Cyclical,3.0,59494100,0.0223,1327939,1534291200,913439,0.026300002,4.58,30.0,25.0,28.0,28.5,,,66983000,1.126,243531008,1047830016,0.99,,
TISA,-0.3493151,0.12913334,,,,0.774409,,,0.777,,,0.95,0.906,1536883200,43.122,,,-3802000,-0.12815,-5.594,0.717,21268136,USD,,12246540,-0.05,,50125,185.0,,,0.43862,13013000,0.12393,0.20964001,Software - Application,,,1514678400,,,,1,86400,,,1514678400,-6588000,1577750400,1,-2621000,-0.19469,,-0.43,2,1.2226512,,-0.22206,-0.22206,0.777,buy,2.0,-0.1013,-0.38499,0.123,1.648,,Technology,,18167100,0.0011,20949,1534291200,30151,0.0016,1.38,2.5,2.5,2.5,2.5,,,2231000,0.122,6110000,29668000,-0.37,,
TITN,0.047806144,0.12913334,,,1.0,2.274939,,5.0,14.934,,6.0,15.28,1.429,1536883200,133.292,,,49464000,0.040689997,14.897,0.606,736851392,USD,,18334495,0.87,17.563217,-17802750,2017.0,,,0.18101999,215300000,0.15689,0.85780996,Industrial Distribution,,,1517356800,,,,1,86400,,,1532995200,7719000,1580428800,3,14848000,0.02072,5.0,1.09,2,1.0231686,,0.0062800003,0.0062800003,0.267,buy,2.3,0.01894,0.023829998,0.115,56.007,,Industrials,7.0,21674100,0.0436,968054,1534291200,947277,0.0594,3.79,26.0,21.0,23.33,23.0,,,49673000,2.276,434471008,1215517952,0.347,,
TIVO,-0.33297294,0.12913334,,,1.0,-1.715174,,6.0,14.861,,7.0,11.61,3.537,1536883200,54.198,,,182148992,0.23507999,12.249,2.879,2231106304,USD,,121711486,1.25,9.288,160464880,1700.0,,,0.73843,612045000,0.02866,0.94113,Software - Application,,,1514678400,953510400,2/1,,1,86400,,,1530316800,-40406000,1577750400,3,168816000,-0.00717,4.0,0.97,2,0.78123945,,-0.047509998,-0.047509998,3.22,buy,2.0,-0.0011100001,-0.02192,-0.171,6.362,,Technology,1.0,122971000,0.0748,9253071,1534291200,8886051,0.0892,10.83,25.0,20.0,22.67,23.0,,,297308000,2.422,988865984,774830976,-0.305,,
TLGT,-0.5145349,0.12913334,,,10.0,0.155264,,3.0,0.731,,7.0,3.3,2.772,1536883200,330.938,,,-15999000,-0.26555002,-18.247,4.846,291937664,USD,,31771524,0.11,30.0,-35242124,183.0,,,0.015190001,8220000,0.0091,0.87541,Drug Manufacturers - Specialty & Generic,,,1514678400,,,,1,86400,,,1530316800,-40621000,1577750400,4,-11056000,-0.35029998,6.0,-2.16,2,4.514364,,-0.67423,-0.67423,1.669,buy,2.2,-0.06887,-0.83299005,-0.09,1.127,,Healthcare,2.0,53537900,0.2015,10785726,1534291200,10816401,0.2872,40.06,7.0,4.0,5.5,5.5,,,13675000,0.255,129473000,60248000,-0.76,,
TLND,0.5574093,0.12913334,,,,-0.002,,,1.024,,,59.6,1.151,1536883200,3.213,,,-31072000,-0.17606,-58.271,10.259,1810602624,USD,,17524647,-0.07,-851.4285,-6949625,989.0,,,0.76685,114436000,0.0,0.87035006,Software - Infrastructure,,,1514678400,,,,1,86400,,,1530316800,-34890000,1577750400,7,308000,-0.19207,,-4.32,2,58.20312,,-0.19769,-0.19769,1.024,buy,1.9,-0.12628001,-1.83429,0.389,6.004,,Technology,,29881300,0.005,148900,1534291200,102762,,0.61,91.0,43.0,68.86,65.0,,,93026000,3.326,983000,176484992,-1.187,,
TMUS,0.117167115,0.12913334,,,1.0,0.081833,,10.0,27.608,,1.0,66.63,0.764,1536883200,130.586,0.378,0.346,11102999552,0.26739,7.965,2.13,88440610816,USD,,305647227,3.98,16.741205,3192375040,51000.0,,,0.56555,22632000000,0.63882,0.3511,Telecom Services,,,1514678400,1367366400,1/2,,1,86400,,,1530316800,4682999808,1577750400,23,8279000064,0.121759996,8.0,-4.74,2,2.4134307,,0.11343,0.11343,0.456,buy,1.7,0.04618,0.21905,0.035,49.264,,Communication Services,6.0,847230976,0.014099999,11946019,1534291200,12678217,0.038900003,4.8,93.0,45.0,77.65,77.0,,,215000000,0.254,30543998976,41523998720,5.439,,
TNAV,-0.22857141,0.12913334,,,2.0,0.052033,,4.0,0.692,,8.0,5.08,1.619,1536883200,,,,-82163000,-0.77380997,-1.79,1.385,147035008,USD,,26858645,-0.26,-19.538462,-25944750,784.0,,,0.41392,43950000,0.2166,0.53366,Internet Content & Information,,,1530316800,,,,1,86400,,,1530316800,-89118000,1593475200,3,-6996000,-0.80616,6.0,-0.28,2,7.3410406,,-0.83931,-0.83931,1.25,buy,2.0,-0.18449,-1.24472,-0.588,2.386,,Technology,7.0,45247700,0.0076,340570,1534291200,342843,,6.62,15.0,9.0,11.17,9.5,,,84946000,1.893,0,106180000,-2.003,,
TNDM,6.472223,0.12913334,,,2.0,-0.8491,,5.0,0.489,,9.0,32.78,3.019,1536883200,296.481,,,-45484000,-0.35341,-42.887,15.157,1950652416,USD,,48916330,-0.71,-46.169014,-18121376,574.0,,,0.4338,,0.07849,0.67332,Medical Devices,,,1514678400,1507593600,1/10,,1,86400,,,1530316800,-119493000,1577750400,10,-49654000,-0.40584,7.0,-0.25,2,67.03477,,-0.92846,-0.92846,2.362,buy,2.1,-0.25451002,-30.93269,0.6,5.494,,Healthcare,8.0,57225200,0.08189999,4687544,1534291200,4825265,0.122,1.41,60.0,34.0,52.5,55.0,,,86505000,1.626,77100000,128700000,-5.101,,
TNXP,-0.8712121,0.12913334,,,,2.300315,,,1.796,,,0.58,7.229,1536883200,,,,-24643000,0.0,0.432,,-10644789,USD,,7993641,-0.83,-0.6987952,-13488125,14.0,,,0.0,,0.03365,0.26735002,Biotechnology,,,1514678400,1489708800,1/10,,1,86400,,,1530316800,-24301000,1577750400,4,-22230000,0.0,,,2,0.32293984,,0.0,0.0,6.64,hold,2.6,-0.57009,-0.97573,,,,Healthcare,,10023800,0.0496,471753,1534291200,206888,0.060500003,0.41,3.0,1.0,1.88,1.75,,,16679000,1.753,0,,-3.079,,
TOCA,0.41365457,0.12913334,,,2.0,,,10.0,2.31,,7.0,12.92,6.062,1536883200,56.224,,,-48210000,0.0,-4.162,5279.73,200629760,USD,,17635427,-2.52,-5.126984,-24058500,73.0,,,1.0,41000,0.07603,0.2914,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-49759000,1577750400,6,-39684000,-1278.8684,9.0,,2,5.593074,,0.0,0.0,5.772,buy,1.7,-0.30663002,-0.73905,-0.1,0.002,,Healthcare,8.0,19951200,0.052399997,1046203,1534291200,1063754,0.056900002,4.54,30.0,14.5,23.58,24.5,,,79461000,3.983,25913000,38000,-2.499,,
TOPS,-0.7903846,0.12913334,,,,1.167573,,,11.888,,,0.99,1.136,1536883200,96.9,,,7480000,0.19003001,13.35,2.537,99860768,USD,,16973617,,,-35502500,1.0,,,0.47583,18730000,0.00648,0.00529,Shipping & Ports,,,1514678400,1522022400,1/10,,1,86400,,,1514678400,-13404000,1577750400,1,695000,0.041050002,,,2,0.083277255,,-0.34052,-0.34052,0.972,hold,3.0,0.00555,-0.17306,0.213,37.017,,Industrials,,19464500,0.0856,1516525,1534291200,1622750,,5.46,0.25,0.25,750.0,0.25,,,24081000,1.419,103949000,39363000,-12.605,,
TOUR,-0.14838713,0.12913334,,,,2.085706,,,3.998,,,6.52,1.376,1536883200,,,,-56058208,-0.16532,-6.955,1.15,389873696,CNY,,11657804,0.17,38.35294,,6841.0,,,0.51036,1117027000,0.0743,0.31713,Leisure,,,1514678400,,,,1,86400,,,1530316800,-56005768,1577750400,2,,-0.25999,,-464240.0,2,1.6308154,,-0.16516,-0.16516,0.833,hold,3.0,-0.04922,-0.100430004,0.142,2.659,,Consumer Cyclical,,126316000,0.0161,2092469,1534291200,2006816,,24.17,7.99,7.93,7.96,7.96,,,263969440,2.828,0,339094816,-0.439,,
TOWN,-0.10827291,0.12913334,,,1.0,1.388534,,8.0,20.431,,4.0,30.51,,1536883200,,0.143,0.328,,0.0,,6.022,2897941760,USD,,63775265,2.2,13.868181,,2554.0,,,0.0,443816000,0.095019996,0.45296,Banks - Regional - US,,,1514678400,1337731200,103/100,,1,86400,,,1530316800,98993000,1577750400,4,167616000,0.33743,7.0,,2,1.493319,,0.2057,0.2057,,hold,2.8,0.0108,0.07998,0.133,7.258,,Financial Services,9.0,71596496,0.0101,729914,1534291200,733332,,7.85,35.0,34.0,34.25,34.0,,,462521984,6.46,1173485952,481241984,1.492,,
TPIC,0.12269938,0.12913334,,,1.0,-0.868,,8.0,6.839,,9.0,25.13,1.655,1536883200,55.474,,,88072000,0.09111,10.09,0.919,888656064,USD,,22284215,1.87,13.438502,-74991128,7700.0,,,0.16775,153337000,0.01581,1.10247,Diversified Industrials,,,1514678400,,,,1,86400,,,1530316800,33495000,1577750400,8,59328000,0.06487,8.0,4.58,2,3.6745136,,0.034649998,0.034649998,1.504,buy,1.9,0.07179,0.18438,-0.037,28.407,,Industrials,8.0,34412500,0.0293,1006929,1534291200,959354,0.0638,2.95,45.0,31.0,35.81,35.25,,,113995000,3.476,129860000,966675008,0.931,,
